name,likes,rating,review,given_reviews,pictures,local_guide,relevance_score,relevance_score_normalized,language,review_translated
Wesley A. Paulino,0,1.0,"do not assist the passenger. i bought my ticket on skytours.com for 23/08 at 18:05. but upon checking in i realized that the time was 6:05. well, i was doubtful about that, but i figured it was a country custom, the airline used it like that. however, upon arriving at the airport 3 hours in advance, we discovered that our flight had been at 6:05 am. we tried to understand what had happened, but at no time did the employees show empathy or even interest in trying to help us. it looked like we were asking a favor or something. in the end, we had to pay for another one-way ticket at the same check-in counter. detail, there was only vacancy for the other day on the 18:05 flight. we had to spend a night in buenos aires and lost a night at the hotel in bariloche. at no time did flybondi show interest in knowing how we customers were doing. horrible customer experience, trying to push you to do what they want, which is earning money on cheap scams.",0,0,0,0.0,0.0,en,"No ayude al pasajero.Compré mi boleto en Skytourss.com para 23/08 a las 18:05.Pero al registrarme, me di cuenta de que el tiempo era 6:05.Bueno, tenía dudas sobre eso, pero pensé que era una costumbre del país, la aerolínea lo usó así.Sin embargo, al llegar al aeropuerto con 3 horas de anticipación, descubrimos que nuestro vuelo había sido a las 6:05 a.m.Intentamos entender lo que había sucedido, pero en ningún momento los empleados mostraron empatía o incluso interesados ​​en tratar de ayudarnos.Parecía que estábamos pidiendo un favor o algo.Al final, tuvimos que pagar otro boleto unidireccional en el mismo mostrador de check-in.Detalle, solo hubo vacante para el otro día el vuelo 18:05.Tuvimos que pasar una noche en Buenos Aires y perdimos una noche en el hotel en Bariloche.En ningún momento, Flybondi mostró interés en saber cómo estábamos los clientes.La horrible experiencia del cliente, tratando de empujarlo a hacer lo que quieran, que está ganando dinero en estafas baratas."
Wilfredo Alejandro Meléndez Ma,0,1.0,"mala atención.. demora en vuelos, mala atención, cambio de itinerario con frecuencia u no lo notifican. un asco.",1,0,0,0.5,0.0009695747445170547,es,"mala atención.. demora en vuelos, mala atención, cambio de itinerario con frecuencia u no lo notifican. un asco."
Willy Baterola,0,1.0,"todavía no viaje pero ya opino muy mal. 12/12/21 necesitaba viajar a maldonado uruguay, saqué pasajes en flybondi me servia la fecha y la salida desde aeroparque jorge newbery, a los dos días de haberlo comprado cambiaron la ida a el aeropuerto de ezeiza,  a los 6 días de  comprarlos cambiaron el regreso a ezeiza,conclusión no se dejen engañar ,con los cambios de aeropuerto ,sumen 7000$ mas de traslado terrestre y aparte no es lo mismo llegar a las 3 de la madrugada a ezeiza que a jorge newbery 
no tengo duda que es una política de engaño de esta empresa compre con salida de caba que después te lo cambio a ezeiza 
todavia no viajé, en próximo post cuento la experiencia.",0,0,0,0.0,0.0,es,"todavía no viaje pero ya opino muy mal. 12/12/21 necesitaba viajar a maldonado uruguay, saqué pasajes en flybondi me servia la fecha y la salida desde aeroparque jorge newbery, a los dos días de haberlo comprado cambiaron la ida a el aeropuerto de ezeiza,  a los 6 días de  comprarlos cambiaron el regreso a ezeiza,conclusión no se dejen engañar ,con los cambios de aeropuerto ,sumen 7000$ mas de traslado terrestre y aparte no es lo mismo llegar a las 3 de la madrugada a ezeiza que a jorge newbery 
no tengo duda que es una política de engaño de esta empresa compre con salida de caba que después te lo cambio a ezeiza 
todavia no viajé, en próximo post cuento la experiencia."
X R Mendez,0,1.0,"pésimo. no me dejaron embarcar, no me dieron ningún tipo de solución para poder reprogramar el vuelo. no te dan respuestas. y no hay ningún tipo de reembolso. ni te responden cuando llamas a los números de consulta.",0,0,0,0.0,0.0,es,"pésimo. no me dejaron embarcar, no me dieron ningún tipo de solución para poder reprogramar el vuelo. no te dan respuestas. y no hay ningún tipo de reembolso. ni te responden cuando llamas a los números de consulta."
X7642SUdiegob,0,4.0,"muy buen servicio!!!. perfecto por todos lados: atención, servicio, instalaciones. es mas el vuelo llegó media hora antes. nada de quejarse. y cuando me adelantaron la vuelva, una semana antes me avisaron. le hacen mala fama porque es ""bajo costo"". fue mi primer vuelo en low cost de argentina y lo volvería a repetir.",0,0,0,0.0,0.0,es,"muy buen servicio!!!. perfecto por todos lados: atención, servicio, instalaciones. es mas el vuelo llegó media hora antes. nada de quejarse. y cuando me adelantaron la vuelva, una semana antes me avisaron. le hacen mala fama porque es ""bajo costo"". fue mi primer vuelo en low cost de argentina y lo volvería a repetir."
YCONWEB,0,1.0,"charging more for carry-on luggage even it's totaly their fault. when we bought our tickets online, we did not purchase carry-on because we thought  it was included in the ticket price. after we got the confirmation email and found out they charge extra for carry-on, we followed the link to their website trying to add it but the link didn't work (errors). whenever we clicked ""my reservation"" from their website,only the error message page showed up. i emailed them telling them the problem about their website but only got a canned answer pointing me to go to the faulty website page again. so we thought we would do it during our online check-in but the payment was rejected no matter how many times we tried because we didn't hold cpf or cnpj (the only two choices in the drop-down menu for documents.) so we had no option but to add the carry-on at the airport and as a result we were forced to pay us$4.00 more. when we tried to reason with the agents (including a supervisor), they all said there's nothing they could do at that point. although it's only $4 but with all the hassles that we had to go through on their faulty web portal for something so basic, i think it's totally unacceptable. we will definitely not fly with them again.",0,0,0,0.0,0.0,en,"Cobrar más por el equipaje de mano, incluso es su culpa.Cuando compramos nuestros boletos en línea, no compramos acarreo porque pensamos que estaba incluido en el precio del boleto.Después de recibir el correo electrónico de confirmación y descubrir que cobran más por su equipo, seguimos el enlace a su sitio web tratando de agregarlo, pero el enlace no funcionó (errores).Cada vez que hacíamos clic en ""mi reserva"" desde su sitio web, solo apareció la página del mensaje de error.Le envié un correo electrónico diciéndoles el problema sobre su sitio web, pero solo obtuve una respuesta enlatada que me apuntaba a ir a la página del sitio web defectuosa nuevamente.Así que pensamos que lo haríamos durante nuestro check-in en línea, pero el pago fue rechazado sin importar cuántas veces lo intentamos porque no teníamos CPF o CNPJ (las únicas dos opciones en el menú desplegable para documentos).No teníamos más opción que agregar el equipaje de mano en el aeropuerto y, como resultado, nos vimos obligados a pagar US $ 4.00 más.Cuando tratamos de razonar con los agentes (incluido un supervisor), todos dijeron que no hay nada que pudieran hacer en ese momento.Aunque solo cuesta $ 4, pero con todas las molestias por los que tuvimos que pasar en su portal web defectuoso para algo tan básico, creo que es totalmente inaceptable.Definitivamente no volveremos a volar con ellos."
Yackie F,0,1.0,"barato pero desastroso. es realmente de cuarta , el personal es pésimo . nadie sabe nada , demoran los vuelos y no avisan . no se como no  ha habido un problema más grave aún ",0,0,0,0.0,0.0,es,"barato pero desastroso. es realmente de cuarta , el personal es pésimo . nadie sabe nada , demoran los vuelos y no avisan . no se como no  ha habido un problema más grave aún "
Yango44,0,1.0,"flybondy  intratables. mi odisea empezó desde el minuto 1
saque un vuelo ida y vuelta mza-bue-mza. cuando reviso la reserva los 2 tramos eran bue-mza , cuando llame para hacer los cambios me dicen que fue error mio y no de la página y para cambiar la ida tuve que pagar 34.000 pesos o sea un 30% del gasto inicial y además perdí lis cargos que había pagado por equipaje. llego la hora de partir desde mza y como el avión llego la noche anterior  y salió en horario.  al llegar a bsas la valija rajada completa, afortunadamente no faltaba nada!!
hice el reclamo y ne daban un voucher para viajar o comprar una valija.
me dieron 15000 pesos para una valija y me tuve que cruzar todo bsas para buscarla y además con la sorpresa de que la valija más barata costaba 30000 pesos!! en fin termine comprando un bolso medio pelo con los 15000.
pase mis días en bsas y ayer para volver pasaron el vuelo de las 17 a kas 17 15 y de ahí lo pasaron a las 2130 o sea más de 4 horas y no nos dieron ni una botella de agua. son unos caraduras totales, el vuelo terminó saliendo a las 2240 de la noche 
los empleados pobrecitos lo único que saben decis es "" es política de ka comoañia""  defienden una empresa que encima va a desaparecer por que son de 4ta. nadie va a volar por más barato que sean los vuelos y confunden en concepto lowcost con la estafa permanente a sus pasajeros. 
es la primera vez que usaba el servicio y también es el último. flybondy  es cero recomendable.",0,0,0,0.0,0.0,es,"flybondy  intratables. mi odisea empezó desde el minuto 1
saque un vuelo ida y vuelta mza-bue-mza. cuando reviso la reserva los 2 tramos eran bue-mza , cuando llame para hacer los cambios me dicen que fue error mio y no de la página y para cambiar la ida tuve que pagar 34.000 pesos o sea un 30% del gasto inicial y además perdí lis cargos que había pagado por equipaje. llego la hora de partir desde mza y como el avión llego la noche anterior  y salió en horario.  al llegar a bsas la valija rajada completa, afortunadamente no faltaba nada!!
hice el reclamo y ne daban un voucher para viajar o comprar una valija.
me dieron 15000 pesos para una valija y me tuve que cruzar todo bsas para buscarla y además con la sorpresa de que la valija más barata costaba 30000 pesos!! en fin termine comprando un bolso medio pelo con los 15000.
pase mis días en bsas y ayer para volver pasaron el vuelo de las 17 a kas 17 15 y de ahí lo pasaron a las 2130 o sea más de 4 horas y no nos dieron ni una botella de agua. son unos caraduras totales, el vuelo terminó saliendo a las 2240 de la noche 
los empleados pobrecitos lo único que saben decis es "" es política de ka comoañia""  defienden una empresa que encima va a desaparecer por que son de 4ta. nadie va a volar por más barato que sean los vuelos y confunden en concepto lowcost con la estafa permanente a sus pasajeros. 
es la primera vez que usaba el servicio y también es el último. flybondy  es cero recomendable."
Yanina A,0,1.0,"un desastre. si compras los vuelos con tiempo te cambian los horarios. se retrasan muchas horas, nunca sale a horario. te cancelan unas horas antes de salir el vuelo, no te devuelven la plata, no te atienden el teléfono, si compras/elegís asientos te lo cambian antes de viajar sin reembolso. un desastre te termina saliendo más caro que otras aerolíneas",0,0,0,0.0,0.0,es,"un desastre. si compras los vuelos con tiempo te cambian los horarios. se retrasan muchas horas, nunca sale a horario. te cancelan unas horas antes de salir el vuelo, no te devuelven la plata, no te atienden el teléfono, si compras/elegís asientos te lo cambian antes de viajar sin reembolso. un desastre te termina saliendo más caro que otras aerolíneas"
Yanina Acosta,0,1.0,"un desastre. si compras los vuelos con tiempo te cambian los horarios. se retrasan muchas horas, nunca sale a horario. te cancelan unas horas antes de salir el vuelo, no te devuelven la plata, no te atienden el teléfono, si compras/elegís asientos te lo cambian antes de viajar sin reembolso. un desastre te termina saliendo más caro que otras aerolíneas",1,0,0,0.5,0.0009695747445170547,es,"un desastre. si compras los vuelos con tiempo te cambian los horarios. se retrasan muchas horas, nunca sale a horario. te cancelan unas horas antes de salir el vuelo, no te devuelven la plata, no te atienden el teléfono, si compras/elegís asientos te lo cambian antes de viajar sin reembolso. un desastre te termina saliendo más caro que otras aerolíneas"
Yesica Rubino,9,4.0,". mi experiencia con la aerolínea fue en la.mayoria de las oportunidades, excelente. alguna vez se atrasó un vuelo y me lo notificaron. una vez me cancelaron un vuelo y me avisaron con 6 días de anticipación, dándome.la.posibilidad de devolverme el dinero o mantenerme el pasaje sin penalidades ni cargos. el personal es siempre atento. la relación costo beneficio es indiscutible. es ultra lowcost. tienen buenas promos, buenas rutas. los pilotos son cracks. todo cierra, por dónde lo mires. siempre los elijo.",136,777,1,75.08500000000001,0.14560103938412614,es,". mi experiencia con la aerolínea fue en la.mayoria de las oportunidades, excelente. alguna vez se atrasó un vuelo y me lo notificaron. una vez me cancelaron un vuelo y me avisaron con 6 días de anticipación, dándome.la.posibilidad de devolverme el dinero o mantenerme el pasaje sin penalidades ni cargos. el personal es siempre atento. la relación costo beneficio es indiscutible. es ultra lowcost. tienen buenas promos, buenas rutas. los pilotos son cracks. todo cierra, por dónde lo mires. siempre los elijo."
Yoseph H,0,1.0,"nunca mas. dicen que se rompió un avión y por eso no salió mi vuelo, el cual no dieron explicaciones hasta varias horas después ya que ni siquiera había personal en el counter, pero resulta que también cancelaron todos los demás vuelos anteriores y posteriores del día generando un colapso entre cientos de pasajeros, un desastre. encima te responden mal cuando preguntas que va a pasar con tu vuelo.. ultima vez que intento volar con ellos.. desastroso.",0,0,0,0.0,0.0,es,"nunca mas. dicen que se rompió un avión y por eso no salió mi vuelo, el cual no dieron explicaciones hasta varias horas después ya que ni siquiera había personal en el counter, pero resulta que también cancelaron todos los demás vuelos anteriores y posteriores del día generando un colapso entre cientos de pasajeros, un desastre. encima te responden mal cuando preguntas que va a pasar con tu vuelo.. ultima vez que intento volar con ellos.. desastroso."
Yuri A,0,1.0,"péssima experiência. não voem.. não voem com essa companhia. para além do avião horrível (muito velho e cheiro de mofo), seu staff é péssimo. fomos muito mal atendidos em mendoza: informações conflitantes e errática, com o objetivo de nos cobrar tarifas adicionais. fomos cobrados para que minha esposa pudesse ter uma bolsa de mão, sob o argumento de que a passagem só cobria a mochila. nunca vi algo tão absurdo. e é ainda mais absurdo o fato de termos ido a mendoza com essa mesma bolsa de mão sem que fossemos cobrados. ",0,0,0,0.0,0.0,pt,"Mala experiencia.No vuele ... No vuele con esta compañía.Además del horrible avión (muy antiguo y olor a moho), su personal es terrible.Fuimos muy atendidos a Mendoza: información conflictiva y errática, con el objetivo de recopilar aranceles adicionales.Nos cobraron para que mi esposa pudiera tener un bolso de mano, en el terreno de que el pasaje solo cubrió la mochila.Nunca he visto algo tan absurdo.Y es aún más absurdo que fuimos a Mendoza con ese mismo bolso sin ser cargados."
Zach,1,1.0,. me cobraron usd$26/ars$3500 por registrar mi mochila cuando en primer lugar no era necesario registrarla. era del mismo tamaño que el resto del equipaje en el compartimento superior. incluso confirmé en mi check-in que había cumplido con los requisitos para el check-in. servicio al cliente absolutamente terrible para lo básico.,256,100,1,129.3,0.2507320289321104,es,. me cobraron usd$26/ars$3500 por registrar mi mochila cuando en primer lugar no era necesario registrarla. era del mismo tamaño que el resto del equipaje en el compartimento superior. incluso confirmé en mi check-in que había cumplido con los requisitos para el check-in. servicio al cliente absolutamente terrible para lo básico.
Zachary MacMillan,2,1.0,. la peor experiencia aérea que he tenido hasta ahora. el personal no tiene experiencia. cancelaron su vuelo (a buenos aires) sin previo aviso y luego intentaron cobrar 8 veces su precio en línea para reservarlo. no pierdas el tiempo con flybondi.,5,2,0,3.11,0.00603075491089608,es,. la peor experiencia aérea que he tenido hasta ahora. el personal no tiene experiencia. cancelaron su vuelo (a buenos aires) sin previo aviso y luego intentaron cobrar 8 veces su precio en línea para reservarlo. no pierdas el tiempo con flybondi.
Zahira Arregui,1,4.0,". viajo siempre y me encanta que sean tan inclusivos con las mascotas, única aerolínea con la que puedo viajar con mi perrita de soporte emocional, tienen retrasos de horarios y cambios de aeropuertos pero nada que no se pueda solucionar, siempre que llamo me atienden rápido",25,3,1,13.315000000000001,0.025819775446489168,es,". viajo siempre y me encanta que sean tan inclusivos con las mascotas, única aerolínea con la que puedo viajar con mi perrita de soporte emocional, tienen retrasos de horarios y cambios de aeropuertos pero nada que no se pueda solucionar, siempre que llamo me atienden rápido"
Zhiyuan Zhang,0,5.0,. maravillosa experiencia de vuelo con flybondi. buenos aires a iguazú. ¡el vuelo fue puntual y los miembros de la tripulación aérea fueron súper amables! ¡gracias flybondi por el buen trabajo!,113,117,0,57.085,0.11069634858151214,es,. maravillosa experiencia de vuelo con flybondi. buenos aires a iguazú. ¡el vuelo fue puntual y los miembros de la tripulación aérea fueron súper amables! ¡gracias flybondi por el buen trabajo!
_cgarate33,0,5.0,bajo costo. la incorporación de las lineas aéreas de bajo costo no solo ha permitido ahorrar una buena cantidad de dinero por los viajes sino que permitio que muchísima gente que nunca viajo en avión ahora pudo hacerlo. son puntuales impecable la higiene de las aeronaves y tienen un personal extremadamente amable que lo hacen sentir muy cómodo con cierto grado de agradable informalidad,0,0,0,0.0,0.0,es,bajo costo. la incorporación de las lineas aéreas de bajo costo no solo ha permitido ahorrar una buena cantidad de dinero por los viajes sino que permitio que muchísima gente que nunca viajo en avión ahora pudo hacerlo. son puntuales impecable la higiene de las aeronaves y tienen un personal extremadamente amable que lo hacen sentir muy cómodo con cierto grado de agradable informalidad
agustin navarro,0,1.0,". pongo una estrella por que no se puede poner cero!
la pagina web siempre da error a la hora de agregar equipaje, intente desde varios dispositivos diferentes y siempre dice servicio no disponible. por lo que en en la recepción me terminan cobrando precio extra por el equipaje a causa de un error de ellos en su página! parece echo a propósito, ya van 3 vuelos que me hacen lo mismo y no se hacen cargo! tengan cuidado no se dejen estafar!",4,0,0,2.0,0.003878298978068219,es,". pongo una estrella por que no se puede poner cero!
la pagina web siempre da error a la hora de agregar equipaje, intente desde varios dispositivos diferentes y siempre dice servicio no disponible. por lo que en en la recepción me terminan cobrando precio extra por el equipaje a causa de un error de ellos en su página! parece echo a propósito, ya van 3 vuelos que me hacen lo mismo y no se hacen cargo! tengan cuidado no se dejen estafar!"
aillennicole,0,1.0,"tienen mucha demora. mientras que las aerolineas te solicitan como usuario extrema puntualidad para los procedimientos,esta aerolinea siempre presenta demoras para todos sus vuelos",0,0,0,0.0,0.0,es,"tienen mucha demora. mientras que las aerolineas te solicitan como usuario extrema puntualidad para los procedimientos,esta aerolinea siempre presenta demoras para todos sus vuelos"
alberto gauna,0,5.0,. muy buena la atención en cabina como en el embarque,11,23,1,6.115,0.011857899125443579,es,. muy buena la atención en cabina como en el embarque
aldo b,0,1.0,"cancelacion de vuelo sin aviso ¡¡. cancelaron mi vuelo desde iguazu hacia aeroparque sin previo aviso, sin notificacion alguna perdiendo mi conexión con aa, me dan la opcion de un vuelo el dia siguiente a las 2 de la madrugada desde iguazu y teniendo que contratar una nochde hotel mas, un desastre ¡¡¡¡",0,0,0,0.0,0.0,es,"cancelacion de vuelo sin aviso ¡¡. cancelaron mi vuelo desde iguazu hacia aeroparque sin previo aviso, sin notificacion alguna perdiendo mi conexión con aa, me dan la opcion de un vuelo el dia siguiente a las 2 de la madrugada desde iguazu y teniendo que contratar una nochde hotel mas, un desastre ¡¡¡¡"
aldo luis t,0,5.0,"una aerolínea en crecimiento. rigurosos con el horario. excelente y animada atención a bordo.-
el aeropuerto de el palomar un -10.-",0,0,0,0.0,0.0,es,"una aerolínea en crecimiento. rigurosos con el horario. excelente y animada atención a bordo.-
el aeropuerto de el palomar un -10.-"
ale g,0,1.0,"cancelación de vuelo. cancelacion de vuelo, por no se sabe que motivo. impresentables y cualquier adjetivo negativo se les queda corto. lástima que no los sancionen por tanta informalidad",0,0,0,0.0,0.0,es,"cancelación de vuelo. cancelacion de vuelo, por no se sabe que motivo. impresentables y cualquier adjetivo negativo se les queda corto. lástima que no los sancionen por tanta informalidad"
aleguti,0,1.0,"cambios constantes de horarios (y no de unas pocas horas). la tercera es la vencida. los primeros dos viajes en los que me cambiaron los planes dije que era mala suerte. ahora me vuelven a modificar los vuelos forzándome a cancelar todas mis vacaciones (los nuevos horarios ya no me permiten hacer los traslados que preciso a la llegada y a la salida así que me es imposible viajar). hay que convencerse que el servicio tal vez sea económico pero porque es muy poco confiable. te convencen con un muy lindo vuelo pero luego de que te atraparon te mueven a uno en la madrugada, o que llega al día siguiente. en fin, hicieron todo lo posible para que no vuelva a elegirlos, felicitaciones!",1,0,0,0.5,0.0009695747445170547,es,"cambios constantes de horarios (y no de unas pocas horas). la tercera es la vencida. los primeros dos viajes en los que me cambiaron los planes dije que era mala suerte. ahora me vuelven a modificar los vuelos forzándome a cancelar todas mis vacaciones (los nuevos horarios ya no me permiten hacer los traslados que preciso a la llegada y a la salida así que me es imposible viajar). hay que convencerse que el servicio tal vez sea económico pero porque es muy poco confiable. te convencen con un muy lindo vuelo pero luego de que te atraparon te mueven a uno en la madrugada, o que llega al día siguiente. en fin, hicieron todo lo posible para que no vuelva a elegirlos, felicitaciones!"
alepigmento,0,1.0,"parece una gastada de videomatch. viajé hace un tieeempo desde palomar hacia bariloche. había hecho el check in para volar a las 6:30 horas (aproximadamente, no recuerdo ya bien los horarios exactos), y unos días antes me avisan que el vuelo saldría a las 10:30 por una demora. todo bien hasta acá. pero algo me hacía desconfiar....... y por las dudas ese día me desperté a las 5 de la mañana, revisé el horario y lo habían vuelto a poner a las 6:30!!!!!!!!!!!!!!!! tuve que salir apuradísimo para llegar, y efectivamente el vuelo que se había atrasado había sido adelantado nuevamente a las 6:30, sin aviso. llegué sobre la hora.... ""tuvieron suerte"" me dijo el empleado (dale hermano), porque el vuelo se había demorado otra vez. terminó saliendo como a las 13 horas. esto es terrible, no se puede adelantar un vuelo de esta manera sin avisar con el riesgo de dejar varada gente. tuve una suerte enorme ya que por la propia desprolijidad de la empresa me salvé, por una de sus habituales demoras. por esto decidí inmediatamente nunca más viajar en flybondi. como compensación por la demora dieron un café y una barrita de cereal. 

después a la vuelta regresé desde neuquén, de nuevo con demora de unos largos pares de horas (aunque esta vez me benefició porque tuve algunas horas más de vacaciones), y de nuevo ocurrió algo insólito: me dieron un papelito escrito a mano como comprobante de mi equipaje (adjunto foto).

la realidad es que lo de low cost es un verso, el valor de los pasajes es casi lo mismo y es una empresa que no puede garantizar el viaje que te vende, todo muy improvisado. así que mejor pagar lo mismo o poner unos mangos más en otra empresa y ahorrarte el riesgo casi seguro de perder el tiempo, perder reservas, etc. y desperdiciar tiempo de vacaciones. todas las personas que conozco que viajaron con flybondi han tenido inconvenientes.",0,0,0,0.0,0.0,es,"parece una gastada de videomatch. viajé hace un tieeempo desde palomar hacia bariloche. había hecho el check in para volar a las 6:30 horas (aproximadamente, no recuerdo ya bien los horarios exactos), y unos días antes me avisan que el vuelo saldría a las 10:30 por una demora. todo bien hasta acá. pero algo me hacía desconfiar....... y por las dudas ese día me desperté a las 5 de la mañana, revisé el horario y lo habían vuelto a poner a las 6:30!!!!!!!!!!!!!!!! tuve que salir apuradísimo para llegar, y efectivamente el vuelo que se había atrasado había sido adelantado nuevamente a las 6:30, sin aviso. llegué sobre la hora.... ""tuvieron suerte"" me dijo el empleado (dale hermano), porque el vuelo se había demorado otra vez. terminó saliendo como a las 13 horas. esto es terrible, no se puede adelantar un vuelo de esta manera sin avisar con el riesgo de dejar varada gente. tuve una suerte enorme ya que por la propia desprolijidad de la empresa me salvé, por una de sus habituales demoras. por esto decidí inmediatamente nunca más viajar en flybondi. como compensación por la demora dieron un café y una barrita de cereal. 

después a la vuelta regresé desde neuquén, de nuevo con demora de unos largos pares de horas (aunque esta vez me benefició porque tuve algunas horas más de vacaciones), y de nuevo ocurrió algo insólito: me dieron un papelito escrito a mano como comprobante de mi equipaje (adjunto foto).

la realidad es que lo de low cost es un verso, el valor de los pasajes es casi lo mismo y es una empresa que no puede garantizar el viaje que te vende, todo muy improvisado. así que mejor pagar lo mismo o poner unos mangos más en otra empresa y ahorrarte el riesgo casi seguro de perder el tiempo, perder reservas, etc. y desperdiciar tiempo de vacaciones. todas las personas que conozco que viajaron con flybondi han tenido inconvenientes."
alfonso,0,1.0,cannot even book!. tried with two different debit cards from different countries which i use when i travel and both were not accepted by the website. then looked for the customer support number and couldnt find it and then i ended up here seeing all the bad reviews. now i'm happy i couldn't purchase the flight!,0,0,0,0.0,0.0,en,¡Ni siquiera puedo reservar!.Probé con dos tarjetas de débito diferentes de diferentes países que uso cuando viajo y ambas no fueron aceptadas por el sitio web.Luego busqué el número de atención al cliente y no pude encontrarlo y luego terminé aquí viendo todas las malas críticas.¡Ahora estoy feliz de no poder comprar el vuelo!
alfredo g,0,1.0,"desastre total la organizacion. la verdad muy indignante, sale mas caro que cualquier otra aerolínea. cuando haces el check in te cobran por simplemente elegir el asiento!!! aparte me cobraron 2 veces el equipaje por que no me habían aclarado de que si llevas una herramienta de trabajo como una llave francesa no puede ir en cabina. la atención al cliente deplorable.",0,0,0,0.0,0.0,es,"desastre total la organizacion. la verdad muy indignante, sale mas caro que cualquier otra aerolínea. cuando haces el check in te cobran por simplemente elegir el asiento!!! aparte me cobraron 2 veces el equipaje por que no me habían aclarado de que si llevas una herramienta de trabajo como una llave francesa no puede ir en cabina. la atención al cliente deplorable."
alicia l,0,1.0,"se quedaron con un celular. el día 26/06/2023 viajamos de bs. as a la prov. de salta, al llegar nos dimos cuenta que había quedado el celular en el bolsillo del asiento, inmeditamente le dijimos al personal de flybondy y no nos dejaron pasar a bscarlo dijeron que ellos revisaban el avion y lo traian, le dijimos el asineto y todo, pero nos dijeron que no habia nada q seguro se lo llevo otro pasajero, nonos devolvieron el celular y ensima nos cambiaron el vvuelo a ultimo momento",0,0,0,0.0,0.0,es,"se quedaron con un celular. el día 26/06/2023 viajamos de bs. as a la prov. de salta, al llegar nos dimos cuenta que había quedado el celular en el bolsillo del asiento, inmeditamente le dijimos al personal de flybondy y no nos dejaron pasar a bscarlo dijeron que ellos revisaban el avion y lo traian, le dijimos el asineto y todo, pero nos dijeron que no habia nada q seguro se lo llevo otro pasajero, nonos devolvieron el celular y ensima nos cambiaron el vvuelo a ultimo momento"
alicia quaglini,0,4.0,. espectacular,7,0,0,3.5,0.006787023211619383,es,. espectacular
alvaro b,0,1.0,"flybondi low low low lo barato sale caro. aerolínea muy barata y poco seria, no tienen drama en dejarte tirado. si llamas, no atienden, dejan todo fácil para cobrarte pero para hacer reclamos no. 
no se la jueguen a comprar con anticipación, es mas bien aprovechar el vuelo en el momento porque no hay garantía de nada.",0,0,0,0.0,0.0,es,"flybondi low low low lo barato sale caro. aerolínea muy barata y poco seria, no tienen drama en dejarte tirado. si llamas, no atienden, dejan todo fácil para cobrarte pero para hacer reclamos no. 
no se la jueguen a comprar con anticipación, es mas bien aprovechar el vuelo en el momento porque no hay garantía de nada."
amferrari,0,2.0,"nunca pude sacar el pasaje. intente en varias oportunidades sacar el pasaje, cuando llegaba a los adicionales me permitía seleccionar una valija en el vuelo de vuelta pero nunca en el de ida(si lo pagaba en el momento del viaje era el doble su precio). como lamentablemente no hay un teléfono donde contactarse, se debe enviar un mail y esperar la respuesta. como demoraban en responder me acerqué al aeropuerto del palomar a ver si me podían informar. ahi nadie te responde ninguna duda. en definitiva me contestaron después muy atentamente que la página por ahí no andaba bien. obvio, a medida que transcurrian los días el precio se encarecía aún más.",0,0,0,0.0,0.0,es,"nunca pude sacar el pasaje. intente en varias oportunidades sacar el pasaje, cuando llegaba a los adicionales me permitía seleccionar una valija en el vuelo de vuelta pero nunca en el de ida(si lo pagaba en el momento del viaje era el doble su precio). como lamentablemente no hay un teléfono donde contactarse, se debe enviar un mail y esperar la respuesta. como demoraban en responder me acerqué al aeropuerto del palomar a ver si me podían informar. ahi nadie te responde ninguna duda. en definitiva me contestaron después muy atentamente que la página por ahí no andaba bien. obvio, a medida que transcurrian los días el precio se encarecía aún más."
amsbianca,0,3.0,"well... . we were making a round trip thru argentina and our last flight of 8 in total i had booked flybondi. i booked all flights thru kiwi.com and this one had best connection time. i got really worried when i started reading the reviews a day or so before departure. so with that in mind i checked the flight status and found that the flight would leave one hour earlier. no prob, i changed pickup time from taxi and off we went. check-in was efficient and the lady told us to go straight thru security to the gate. then we found the flight was delayed with no further info. then it turned out we would fly to a different airport in ba, i did not care that much but other passengers were really vocal and unhappy. we finally boarded 2 hours after original departure time instead of 1 hour earlier. 

i have to say flight was ok, crew onboard was lovely and i felt really sorry for the young crew members who were verbally abused by the unhappy passengers, which delayed the flight even further. the plane was old and not very clean but other than that everything went fine and uneventful. that said i’ll stick to aerolinas or latam next time.

",0,0,0,0.0,0.0,en,"Bueno... .Estábamos haciendo un viaje de ida y vuelta a través de Argentina y nuestro último vuelo de 8 en total había reservado Flybondi.Reservé todos los vuelos a través de Kiwi.com y este tuvo el mejor tiempo de conexión.Me preocupé mucho cuando comencé a leer las reseñas un día más o menos antes de la salida.Entonces, con eso en mente, verifiqué el estado de vuelo y descubrí que el vuelo se iría una hora antes.No hay problema, cambié el tiempo de recogida del taxi y nos fuimos.El check-in fue eficiente y la señora nos dijo que fuéramos directamente a través de la seguridad a la puerta.Luego encontramos que el vuelo se retrasó sin más información.Luego resultó que volaríamos a un aeropuerto diferente en BA, no me importaba mucho, pero otros pasajeros eran realmente vocales e infelices.Finalmente abordamos 2 horas después de la hora de salida original en lugar de 1 hora antes.

Tengo que decir que el vuelo estaba bien, la tripulación a bordo era encantadora y sentí que los jóvenes miembros de la tripulación fueron abusados ​​verbalmente por los infelices pasajeros, lo que retrasó el vuelo aún más.El avión era viejo y no muy limpio, pero aparte de eso, todo salió bien y sin incidentes.Dicho esto, me quedaré con Aerolinas o Latam la próxima vez."
