name,rating,relevance_score,review
Simone Perim,1.0,0.0,cancelación cambio vuelo comunicación devolución dineroempreso negligencia total parte clientehan cancelado vuelo ahora regreso dinero quejadeber tener servicio prohibido servicio enjuiciamiento públiconegligencia total
Rolando Bianucci,4.0,0.0,yo sorprender gratamente vuelo palomar figura página esperar menor calidad encontrar vuelo buen máquina personal amable buen atención incluir pagar vaso agua único acostumbro
Solci,4.0,0.0,el palomar bariloche verdad ambos vuelo buen problema alguno tripulante cabina copado él único resaltar pagar ingreso vip poder decir paso rápido gente pago encima mandar bus lleno detalle mínimo en aeropuerto súper amable siempre desear buen viaje súper recomendado más encontrar precio tanto buen yo pagar ida vuelta 900 valija 9k g
Romina F,5.0,0.0,mucho buen atención atención personal totalidad super amable el precio snacks adecuado hablar pasaje no inconveniente problema empresa ver condición ajeno solucionar tiempo forma recomer
JulietaMAllende,1.0,0.0,¡ miedo peor experiencia momento vuelo dinámica losla azafata dejar desear nunca decir norma seguridad inglés ser pasajero hablar español momento vender refrigerio si hacer manera bilingüe pasajero vuelo deambular avión vuelo tal punto complicado poder ir baño cantidad persona pasillo momento aterrizaje juro pensar ir aterrizar árbol gente gritar conducción piloto espantoso nunca revisar dní aeropuerto momento embarcar encargado embarque revisar dni anotar ingreso avión papel dibujar palito literal ¡ no recomendar volar aerolínea
danzuar,5.0,0.0,excelente cuanto experiencia excelente experiencia comprar vuelo ida vuelta avión correcto atención lejos mejor linea bandera aerolínea argentino modo comparación preciocalidad vuelo s territorio argentino leer bien web comprar palomar gente hacia reclamo tema equipaje perfectamente aclarar web permitir equipaje mano tipo mochilacartera 6 kg cargo ojo carry on más llever arriba pagar él viaje ida abonado café tema clima servir efectuar reclamo reintegrar valor tarjeta crédito impecable buen valor seguro ir volver viajar gracia en caso vuelo mendoza web decir poder despachar bodega 3 botella plumerillo permitir llevar arriba mochila único claro web mostrador inconveniente él
Martín R,5.0,0.0,más confiable pusar aeroparque opción palomar disponible encuentro volado tanto bien aerolínea ventaja ninguno sindicato poder amargar viaje paro sorpresivo quedar plantado aeroparque puerta vuelo trabajo estudio salud tema familiar placer entender decir flybondy puntual claro compra pasaje equipaje mano extra equipaje bodega elección asiento embarque prioritario etcétera pagar aparte incluir menú bordo comida elaborado vuelo corto de tres hora máximo precio conveniente variedad snacks café leche chocolatado cerveza fideo queso funcionar funcionar bien avión moderno boeing 73800 personal comprometido hacer seis vuelo palomar lindo equipamiento mínimo necesario sala esperar drugstore sanitario incluir estación carga celular decididamente chico salir llegar varios vuelo vez baño normalmente limpio juntar varios vuelo personal dar abasto
Bernardo9747,5.0,0.0,servicio primero bajo costo excelente serviciopuntualidad atención chek in fácil rápido el trato personal tierra cabina súper amable ameno super profesional altamente recomendable volver tomar él
Emilio S,5.0,0.0,vuelo puntual vuelo horario buen servicio chek inn rapido salida equipaje ambos aeropuerto aunque aeropuerto foz colapasado tamaño servicio bordo acuerdo pactado recomendable
Nachu Amoroso,3.0,0.0,buen escapada rapido parecer servicio buen contar económico servir gastar viaje poco hora vuelo ambos vuelo ida vuelta agradable tiempo contar línea low cost buen opción escapada económico el único crítica aeropuerto palomar faltar comodidad cambiar dos vez horario vuelo encargar avisar yo cuenta responder teléfono número desconocido email manera avisar
Devoto45,4.0,0.0,mejor esperado esperar incomodidad ser low cost avión amplio línea buen atención si querer comer beber pagar precio razonable el trámite rápido inconveniente él único demorar hora vuelta aeropuerto salido palomar no tanto malo sólo ubicación cómodo
Christian M,5.0,0.0,excelente vuelo buen atención pagar más ojalá subsistar pesar aerolinea argentino gremio voraz
Anahi F,5.0,0.0,impecable comprar vuelo casi 6 mes anticipacióncon duda ser primero vez ninguno inconveniente súper amable volver viajar flybondi
Lautaro S,5.0,0.0,confiable problema buen atención tiempo precio bajo volver elegir buen primero experiencia vuelo
Trek236294,1.0,0.0,réglamo empresa flybondi porqueria contestar reclamo ir oficina atender encima página figura dirección oficina ser desastre empresa no recomer nadie
Mariana,5.0,0.0,perfecto impecable vuelo servicio tripulación buen onda buen aeropuerto palomar super recomendable
Gabriela65,5.0,0.0,flybondi gracia línea aéreo poder hacer viaje catarata destacar puntualidad calidad servicio
guszal1971,3.0,0.0,aceptable típico low costúnico inconveniente querer hacer cambio día iday multa viajar aerolínea argentino primeralo demás bien personal
Roly T,4.0,0.0,buen vuelo salir volver tiempo relación precio calidad buen excelente opción volar barato final pagar mitad aerolinea normal salir tiempo azafata piola formalidad excelente aeropuerto palomar servicio tienda leon 200 dejar centro bsa plaza italia volver elegir él relación precio calidad
Luisella,4.0,0.0,buen servicio cuidado pareja utilizar empresa flybondi primero vez vuelo ida bien vuelta encontrar cerrar puerta embarcar cara realizado check in día anterior ir hora justo correspondiente ofrecer vuelo dos día después abonar penalidad considerar correcto quizás llegar siempre tiempo antelación suceder cosa seguir recomendar empresa ofrecer posibilidad viajar manera accesible sólo manejar él cuidado leir cada comprobante horario demás
João,4.0,0.0,gran compañía asumir avionesla compañía brindar excelente servicio único tomado aviónademás deber haber opción transporte público palomar compañía poder tener servicio autobús centro
Bey1967,4.0,0.0,excelente vuelo buen experiencia buen atención bordo vuelo puntual ida vuelta avión bastante cómodo verdad comprar pasaje bastante recelo excelente precio accesible
LeeW,1.0,0.0,mucho mal servicio clientemi vuelo largo reservado simplemente posponer día siguiente notificaciónya reservado hotel auto reservar vuelo reemplazo dinero ir kiwicom mano juego intermediario
Journey535316,4.0,0.0,flybondi libertad volar horario fijo sistema tripadvisor contar vuelo epa detallo opinión vuelo flydondi epa bsaspalomar mendoza enero19 deber salir 630 a they salir 2130 hs regreso 1530 hs salir 22 hs cambio anunciado viaje bariloche realizar junio19 aerolínea barato low cost viajar bien amor empleado amoroso peligrar actividad planeado hacer destino primero día último nunca saber hora salir hora volverás si volar placer divertite aprovechar precio
Sebastián R,1.0,0.0,pésimo compañía aereo hacer primero experiencia low cost argentino compañía pésimo equivocación primero lugar aeropuerto palomar parecer aeródromo chico manejar volumen gente preparado casi ninguno servicio extra en segundo lugar saber manejar despacho equipaje mucho gente conocer concepto negocio encontrar conque pagar cargo extra deber abonar momento despacho gente realizar checkin previo hacer formar fila interminable tiempo enorme esperar mundo vez contar fila especial hacer mayoría compañía en tercero lugar imprevisión viaje ida reprogramación vuelo retraso casi hora partida vuelta reprogramación avisado nuevo reprogramación dentro aeropuerto en cuarto lugar caos embarque palomar mismo puerta gente dos destino distinto suber micro llevar anexo tando resto hacer subir avión próximo mendoza fila desordenado gente saber ubicar él por último servicio cliente respuesta tardío ofrecer solución coherente ninguno tipo compensación no recomer nadie compañía aéreo desastre
paullissauer,5.0,0.0,buen vuelo ¡ excelentehe hecho 2 vuelo nacional argentino flybonditenía alguno retraso primero vuelo informar aviónluego comencer leer reseño sorprendióno ver 12 hora comida bebidaeso tanto maloaunque medio hora poder supervisar él para quedar él corto personal tierra aire particularmente amable servicialgran avión checkin suavetener sobrepeso hacer punto excepto retraso malohastar recomendar especialmente término precio
Carolina997,4.0,0.0,buen experiencia viaje bs as pasar navidad excelente vuelo salir horario ninguno contratiempo mes avisar vuelo cambiar horario solamente hora diferencia perfecto
Diego C,3.0,0.0,vuelo baratosvuelo barato avión cómodo vuelo tranquiloel único problema empresa retraso cancelacionesmi vuelo regreso programado 10 mañana 10 a they cambiar justificación 23h pero valer pena beneficio costo
graciela53_11,3.0,0.0,no suerte vuelo adquirido mayo 2018 cambio horario vez año tres vez más mismo día vueloesto avisar mail estar palomar traer varios problemasllegar noche foz más gasto planeadoscuando reclamar empresa decir politica compensación caso
Martin,4.0,0.0,excelente experiencia lowcost aerolinea lowcost implicar servicio extra abonar aparte equipaje bodega comida check in aeropuerto etcétera tampoco incluir entretenimiento abordo contrapartida pagar usar pasaje más económico despachar equipaje problema atención parte tripulante cabina sensacional vuelo salir llego horario trayecto ofrecer opción comprar comida bebida prar vuelo 1 hora avión clase unico asiento bastante comodo espacio pierna similar aerolinea el aeropuerto palomar bien arreglar claramente quedo chico caudal vuelo salir allí aunque ver aerolinea
Martin C,3.0,0.0,tú llevar traer punto flybondi aerolinea cuyo avión salir más menos horario contar twitter divertido más el embarque palomar mezcla despacho valijo gente ir preguntar tratar volar en caso particular arrancar rueda valijo hacer cargo reparación y avisar rato vuelo aeropuerto tener salir trasladar 40 km original resistencia lugar corriente ir semana reparación servir volar más barato dema bastante falta tomar mucho sopa organización atención público
Fabix65,5.0,0.0,excelente excelente vuelo cumplir horario personal amable bajo precio aprovechar él recomer
E.Cdb,1.0,0.0,el peor vuelo vida recomer peor enemigo vuelo tener reservado septiembreorganicé viaje tiempo reserva hotel ticket teatro etcétera hacer checkin cambiar horario vuelo 13hs después perder reserva hotel teatro ser suficiente cambio horario momento comenzar vuelo retrasar hora medio primero aerolínea cobrar carryon después vuelo horrible llegar palomar 00hs aeropuerto inundado mojar pie bolso equipaje uno experiencia horrible nunca aerolínea horrendo
Sebastian Segura,1.0,0.0206131590684325,peor aerolínea operar argentino último 4 vez viaje reprogramar vuelo respetar cliente encima empleado tratar mal persona sólo preguntar mentar cara nunca hacer cargo evitar aerolinea
Emmanuel Farid,4.0,0.0328588880916829,encantar viajar empresa viajo cada mes diferente parte país único malo él nollwga 5 estrella salir horario salir hora trato especial el ...
Lucas Gayoso,1.0,0.0019391494890341,empresa totalmente irresponsable cancelar vuelo dejar tirado caso dejar tirado mendoza mujer hijo 4 año hijo 8 mes vida atender teléfono responder el ...
SabrinA Villarreal,1.0,0.0019391494890341,horrible experiencia cancelar vuelo msj texto llamar reprogramar atender dar hospedaje quedar barbado 1 día medio neno 4 año conseguir vuelo demoro 4hs sucio avión horrible experiencia recomer
Ailin Olivieri,1.0,0.0038782989780682,vergüenza atención llamar pagar equipaje extra funcionar pagina hacer pagar doble aeropuerto decir problema intentar 2 navegador distinto 3 tarjeta distinto 3 mails distinto cuarto si necesitar equipaje extra voler empresa
Luis Bogliolo,1.0,0.0753165661540848,iguazú mismo día cancelar vuelo reprogramar ninguno intento acomodar yo vuelo sólo cancelar ofrecer sacar vuelo 30 día devolvertir dinero tener tener mucho paciencia tiempo plata bancar alojamiento si volar empresa
Noelia Figueredo,1.0,0.0068064147065097,siempre cambiar vuelo horario etcétera vez retrasar semana vacaciones óseo conseguir yo hospedajar 9 día gastar comida poder volver trabajo etcétera etcétera tener ...
Seba Manz,5.0,0.3479028098276095,buen aerolínea yo hacer cambio horario vuelo ir volver gustar ...
Agustina Goriz,1.0,0.0019391494890341,escribir aeropuerto mendoza reprogramar vuelo venir perder día gracia ahora reprogramar volver 2 a they ezeiza aeroparque llevar autobús aeroparque ...
Juani Choni,3.0,0.1379607903973317,1 cambiar horario lugar vuelo poco anticipación gasto si salir ezeizar 2 asiento tanto cerca ser alto tocar rodilla el ...
MUNDO BAIK,1.0,0.3534196901239116,noticia esperar 5 hora aeropuerto tucumán vuelo ezeiza faltar 1 hora medio cancela vuelo 1030 noche tener pagar transfer hotel cena almuerzo día ...
leonela santilli,1.0,0.0077565979561364,todo gente esperar entregar valija vuelo deber haber llegar 7 a they valija enviado x exceso peso avión vuelo desprolijidad faltar respeto manejar increíble ser ...
Victoria Pons,1.0,0.0149702340553433,buen día poner contacto realizar pago salir pendiente dejar hacer check in vuelo después pagar él mil intento comunicar yo teléfono informar deber haber pagar ya ...
Carlos Andres Manriquez,1.0,0.0122457290232504,peor compañía aéreo argentino realmente desastroso cancelar vuelo poco hora salir mismo momento reconocer gasto extra traslado comida cancelación cumplir ley cancelar noche anterior dar yo ninguno opción jamás comprar compañía
María Auxiliadora Faican,1.0,0.0019391494890341,reprogramar vuelo 4 vez solo día nadie contestar teléfono dejar opción resolver problema mal
Romina Boggio,1.0,0.0394229091120634,vuelo calafate deber partir 610 a they demorar 4ta vez 1130 limpiar culpa falta explicación claro café 2 factura vergüenza faltar respeto 5 vez reprogramar vuelo 1245 vergüenza
V Rodriguez “vanoro”,4.0,0.0877949931160193,experiencia poder decir buen caso asistencia especial pasajero ida impecable vuelta informar comentar azafata amable iniciar llegar ...
Noelia Quiñones (Betsi),3.0,0.1321433419302294,manera económico viajar decir dicho barato salir caro año tomar 10 avión flybondi sólo vuelo demora cancelación clásico cambio horario si tener agenda planear desmoronar todo
Oscar Fink,1.0,0.0029087242335511,hora vuelo cancelado llegar mensaje 5 persona intentar comunicar yo 3 hs literal nunca poder hablar nadie posibilidad reprogramar tener ...
Ailén Marino,2.0,0.0416917140142333,malo experiencia cambiar horario fecha vuelo perder pasaje transfer aeropuerto ciudad mover reserva hotel pasar vuelta domingo 16hrs lunes ...
Ricardo Martinez,2.0,0.2955554693711337,desastre 3 hora hacer cola ezeizo juntar vuelo poco gente hacer checkin recomendable vuelo refrigerio dar si poder evitar él usar compañía
Gabriel Burdiles,1.0,0.0,llego día aviso cambiar aero puerto despegue aeroparque resultar ser ezeiza después correr aeropuerto llegar 40minuto despegue dejar embarcar entender yo ...
los tutus,1.0,0.0048478737225852,si poder dar estrella pésimo servicio nuevamente cancelar vuelo cambiar aeropuerto mitad vuelo empresa serio jugar tiempo dinero cliente hoy día convenir viajar micro empresa nefasto faltar respeto cliente
Andrea Rao,1.0,0.0504469739572223,tener dos pasaje pago neuquen 24 mayo llegar mail decir cancelado dar opción viajar día después ir evento especial fecha querer intentar cambiar él día ...
Julián Criado,1.0,0.2550854195349919,malo tratar evitar aerolínea todo costa cuatro vez reprogramar vuelo atención cliente desastre aeropuerto comunicación telefónico sentir aquel sólo poder optar servicio
Tomás,1.0,0.0064185848087029,según dato recopilado flightaware plataforma especializado aviación flybondi peor aerolínea mundo tras registrar alarmante 30 cancelación vuelo situar el cima listo junto genghis kan airlín mongolia
G K “Gk”,1.0,0.0089200876495569,viajar flybondi yo reprogramar vuelo día atender teléfono responder mensaje dar ninguno explicación importar sólo querer ...
Luis Safarano,1.0,0.1289728325156586,desastre nunca ir lograr ninguno teléfono poder comunicar él si tener suerte menos q atender contestar mails whatsapp cancelar vuelo reiterativamente dar explicación ir aeropuerto ...
Karina Datchoff,1.0,0.0025208943357443,cancelar vuelo reprogramar otroque poder viajarpedar devolución dinero fecha nadamás 55000 el año pasado hacer varios viaje u perfecto año desastre
Patricia Saruves,1.0,0.0252089433574434,desastre mucho mal servicio 2 hora demorar pleno vuelo descensono avisar cambiar lugar destino lugar bajar wn aeroparque mandar ezeiza caso colectivo poner para ...
isaac nieblas,1.0,0.0019391494890341,nefasto aerolínea cancela vuelo avisar poco hora gobierno argentino deber regular aerolínea poner él multa esperar regresar dinero vuelo cancelado
Carly Azur,3.0,0.1128681960092303,aerolínea primero clase tampoco defenir peor viajar ciertamente recomer obviamente low cost brindar servicio aerolínea aún así rescatable que ...
Francisco De Lorenzo,1.0,0.1252981442339389,nunca vuelo flybondi comprar vuelo bariloche buen aire 14 hs hoy parecer priorizar empleado ver partido reprogramar 1815 hs desastre dar cuenta sólo mirar vuelo flybondi siempre alguno demora
Luis Viteri,4.0,0.0984312280633713,económico aerolínea asiento incómodo vuelo de 2 hora puntual parecer ordenado linda experiencia volar él
María L.,5.0,0.77231476274506,excelente puntual servicial ordenado buen onda aeropuerto pequeño calculo tiempo quedar chico deber mejorar él calle acceso hacia el
Sebastian Mori,1.0,0.04292307393977,peor experiencia mundo cancelar vuelo momento dejar varado hotel comida cuidado estafador ninguno servicio reclamo cola eterno
Natalia G,1.0,0.0077856851984719,tomar pelo decir llame atender vuelo pasar cancelado mismo día mail reprogramación responder mail automático ir contactar denunciado escrachado nadie clave estafa viajar flybondi
Enzo Alvarez,1.0,0.0209719017239038,escuchar cosa malo empresa semana dejar claro duda tú cancelar vuelo excusa tiempo avión mosquito por ...
Federico Ibañez,5.0,0.4997576063138707,duda ahora conocer decir mejor línea volar cabotaje pagar realidad servir volar si querer comer arriba tú elegir pagar claramente servicio 10 ida vuelta el ...
Gustavo,1.0,0.0087746514378793,cambiar vuelo 6 hora avión sólo 20 pasajero tiempo querer llama querer cambiar fecha servir vuelo atender peor
Elizabeth Mauro,2.0,0.1631309507649944,viernes 26 abril cancelar vuelo 6 a they imposible comunicar yo perdido esperanza viajar ocurrir ir oficina ezeizo dar vuelo último hora sólo si ir personalmente poder dar ...
Carlos Struggibinetti,1.0,0.0513874614594039,lamentable empresa irresponsable reprogramar tres vez vuelo primero tener q llamar teléfono dar o810 nunca atender hacer llamar asterico 3000 cobrar 14 minuto más ivano solucionar su ...
Marcos Fink,1.0,0.0077565979561364,pésimo 8 hora cancelar vuelo primero reprogramar después volver cancelar devolver dinero perder tiempo plata buscar lado
Laura Popbla,1.0,0.0267602629486707,estafador total pagar vuelo 6 mes anticipación avisar 3 día cancelar pagar todo estadía encima avisar vuelta respetar él ser rehen él hacer él juicio
Giovana Calvo,1.0,0.0054296185692955,mal personal m… querer hacer cargo valer circunstancia dejar tirado maleta tirar lavar mano comprar ir pagar caro consecuencia
Emiliano Duarte,1.0,0.0,voler x flybondi cancelar día hacer venir 3hs suspender nuevo 12hs salir 36hs más tarde perder hotel auto excursión viajar primero linea aereo
leonardo gonzalo palomino,1.0,0.0038782989780682,desastre 0 compromiso cancelar siempre si tener compromiso confir desastre cancelar reprogramar avisar hora tener opción
Cintia Garcia,1.0,0.0038782989780682,peor servicio poder existir comprar 2 vez pasaje dos vez cancelar vuelo sólo importar cancelar vacaciones sino dinero dejar 30 día impresentable peor
sabri russo,1.0,0.0077565979561364,cancelar vuelo día hacer él cargo gasto q reprogramar él q pedir devolución dinero seguir esperar forma de
Carolina Otero Rossi,1.0,0.0067870232116193,pagar silla rueda nadie aparecer aeropuerto
Andrea Florencia Paz,1.0,0.006030754910896,poder poner estrella vuelo cancelado reprogramado día caso reprogramar vuelo 3 día después pedir devolución aun devolver estafador usar dinero inflación tú ...
Rulo Cocina,5.0,0.036446314646396,buen atención precio razonable si compra pasaje anticipación avión limpio cumplir horario vuelo ...
matias hallu,1.0,0.0156489363765052,cancelar vuelo último momento responder ninguno lado servicio telefónico automático imposible hablar persona lavar mano dejar tirado gente perder tiempo reclamar ir directo defensa consumidor
Maria Laura Roubineau,1.0,0.0,asco empresa siempre cancelar vuelo hora peor hacer perder plata tiempo
Ariana Rómbola,4.0,0.0134964804436774,único aerolínea volar 24 enero cumplir pasajero duda contratar el verdad gracia línea low cost cobrar servicio refrigerio avión aceptable recordar deber abonar equipaje si viajar varios día aún así recomendable
Gabriel Gomez,1.0,0.0063991933138125,pesar adquirir pasaje mes anticipación último momento modificar arbitrariamente horario aeropuerto partida llegado tampoco atender llamada telefónico además 2 familiar y ...
florencia fernandez,1.0,0.0058368399619926,"comprar pasaje bariloche buen aire día anterior enver mail decir yo vuelo cancelar "" razón operativo "" intentar comunicar teléfono mail detallar de ... e…"
Alvaro Monzon Leyes,1.0,0.0116348969342046,siempre imprevisto siempre alguno re programación jamás solución suger pagar aerolínea
Ariel Garcia,1.0,0.0302798192712676,dar dos generoso viajo chico poner butaca línea salido emergencia pagar cambiar el chico poder ir línea previo aviso cambiar aeropuerto ...
Dianita Blanco,1.0,0.0011634896934204,peor aerolínea historia totalmente irrespetuoso irresponsable cliente llego equipaje vuelo hacer esperar hora cancelar vuelo opción re programar él pedir respuesta yo ...
Juan Manuel Montiel Belmonte,1.0,0.0825011150109562,pésimo lado consumidor importar si poseer traba aeropuerto poder operar brindar servicio tal deber cumplir él lamentablemente opinión único dirección nunca elegir este ...
Kary M. Rocha,4.0,0.1484031103957803,2805 ida vuelta 406 salta linda experiencia x 1ravez udssalvo demora x neblina grave graciasfar amable
Benjamin Viano,3.0,0.2295468207644127,volar ida vuelta cordoba puerto iguazu dos vuelo demorar salida cordobo demorar dos hora aeropuerto vuelta salir 6 hora tarde poder ver día vuelo ...
Joaquin Alejo Fernandez Arrojo,1.0,0.0184703988830498,horrible hoy vuelo cancelar perder vacaciones planeado reprogramaciom ofrecer dentro dos día nunca flybondi
Aaraon C. I. Comba,5.0,0.7943144136981519,segundo vez viajo bien sencillo forma comprar pasaje pagar hacer check in etcétera etcétera el tripulación amable complicar tú resolver cualquiera ...
Kalimera,5.0,0.3086253369272237,bien único espacio fila asiento estrecho marido alto caber pierna demás 10 punto
Sofia Massa,5.0,0.0372704531792355,excelente servicio primero viaje avión flybondi verdad encanto horario azafata buenísimo todo onda hacer sentir bien verdad vender arriba avión verdad parecer caro bien precio
Sergio Ceballos,4.0,0.0848183986503519,aerolínea cumplir expectativa precio realmente low cost dar posibilidad viajar avión muchísimo gente trato buen instalación aeropuerto palomar acorde faltar detalle tiempo ir ir subsanar
Maximiliano Gutierrez,1.0,0.0273904865326067,siempre malo 4ta vez viajo fly bondi 4ta vez cambiar horario llama consultar jamás poder hablar llamar día decir poder llevar botella llegado 3 día tarde responder seguridad decir si poder ver traer ninguno problema
José Manuel Lugones,1.0,0.0302895150187127,primero último vez viajo aerolínea oportunidad viajar aerolínea low cost primero vez hacer flybondi encontrar pasaje barato mayo 2019 comprar el ...
Perla Zajonc,1.0,0.0083383428028466,comprar aerolineasssss leer opinión siempre temporada alto cancelar vuelo anoche 22 hora mandar email cancelar vuelo hoy vivir atender teléfono hoy 815 am ...
Diego Correa,3.0,0.0776338497934805,lado precio ticket adecuado ninguno queja contrario vuelo salir 45 minuto retraso culpa huelga aeropuerto así achacar él empresa si ser ...
Gala Wafner Parisi,1.0,0.0050417886714886,horror dos vuelo modificación último hora q gastar 200mil peso extra nuevo colectivo trasbordo día extra alojamiento cambiar vuelo encima valija romper todo y ...
Malena Sebastianelli,1.0,0.0089685663867827,decir si pensar viajar empresa nefasto hagar cancelar vuelo avisarte reprogramar 9 10 vuelo dejar deriva dar ninguno solución barato salir caro vergüenza espantoso servicio
Victoria Catarineu,1.0,0.0034904690802613,peor empresa low cost conocí gastar pagar tranquilidad empleado desubicado foco cliente ...
Eze Angiano,1.0,0.0143497062188524,realmente vergonzoso demorar vuelo 12 hora información atención personal caja además hacer cargo tiempo perdido justificar falla empresa gobierno cualquiera hacer él cargo de ... e…
Vanessa Armentia,1.0,0.0215245593282786,peor compañía mundo vuelo iguazú 1500 tras embarcar vuelo despegar decir problema técnico dos hora dentro avión calor agobio sacar avión decir volar a ... e…
Maia Upstein,1.0,0.010859237138591,vuelo río janeiro salir 1430 embarcar hora adentro avión problema técnico bajar 22 arriba avión nuevamente aún despegar segundo vez suceder ruta
Tomas Catarineu,1.0,0.005061180166379,arruinar vacaciones estafador cambiar vuelo 3 día vuelo ir ir 7 día 4 siquiera tener decencia avisar pedir perdon encima querer cancelar vuelo pagar él ... e…
Mariela Stumpfs,3.0,0.0793984758285016,ser vuelo low cost servicio mejor creer escuchar leer flybondi si tener calificar vuelo realmente impecable cuánto cumplimiento horario él ...
Melek,1.0,0.0067870232116193,cancelar vuelo 22 marzo hoy 9 abril todavía devolver valor pasaje chorro
Emanuel Martinez,1.0,0.0019391494890341,pésimo servicio reprogramar tres vez vuelo ir aeropuerto dejar vacaciones lado resolver viajar atender 0810 resolver tema ir hablar cara cara el ...
Carmi Campás,1.0,0.0181795264596947,primero último vez escuchar malo comentario decidir dar él oportunidad primero cambio aeropuerto seguido cancelación vuelo último momento vuelo 5 a they salir 1430 problema con ...
Facundo Fueyo,1.0,0.0132153037677674,libertad reprogramar deber ser slogan jugar tiempo aerolínea serio vuelo reprogramación vuelo obligar si vacaciones pagar día el ...
Patricio Darré,5.0,0.1472299249549147,maravilloso empresa hermoso gente tratar momento si usar correctamente precio economicamente calidad igual cualquiera aerolinea regular
Candela Redondo,1.0,0.0151544532568015,comprar vuelo flybondi demora cancelación atender teléfono reclamo dar servicio establecido ley comprar vuelo aerolinea terminar denuncia anac defensa consumidor además mal trato empleado ahorrense problema comprar cualquiera otro
Celeste Cladera,1.0,0.0019391494890341,chanta cambiar horario varios vez precio pasaje re caro malo atención dar tú cobrar excluyente pasaje asiento valija mochila etcétera nunca más estafador 🤬🤬🤬 ...
Lorena Martinez Castañeda,1.0,0.0023269793868409,peor aerolínea conocido viaje problema tras problema vuelo ida cancelado completar ninguno medio atención cliente poder reprogramar viaje intentar página web y ...
Macarena Luques,1.0,0.0083383428028466,recomer aerolínea asiente funcionar tirar atrás hacer firmar papel comunicar tú malo leer letra chica hacer cargo si rompar valija él ...
Brian Molina,4.0,0.0,bien tanto bien reprogramar vuelo horario favorecer
Martín Galarza Kubiak,1.0,0.0083771257926273,estafador cambiar vuelo dos tres día después excusa vuelo sujeto cambio además vuelo vuelta pedido mismo paquete querer cambiar vuelta mil vez mejor jetsmart
Damian Sisaro,2.0,0.0112664585312881,viaje 5am avisar cancelar 22hrs hora tope horario 23hrs poder reprogramar él llamar 7 recién poder comunicar 9 ofrecer viaje cuatro día después mi ...
Martin Brian Ortega,5.0,0.1303884116426535,perfecto precio brindar atención serio agradable serio igualmente bien vuelo retrasado
Patricia Gutierrez,5.0,0.0512420252477263,dos oportunidad utilizar flybondi primero vez operar palomar más conveniente vivir oeste año usar aeroparque j newbery conformar linea aereo
Giuliana Gardin,1.0,0.0102774922918807,empresa irresponsable jugar tiempo gente vuelo 18 febrero 9 a they cambiar dos vez necesitar llegar temprano xq viaje andar beber respuesta cambiar día cómo si tanto fácil
el gato,1.0,0.0520661637805658,viaje aerolinea argentino atraso 5 minuto venir problema dar gaseoso cafe barrito cereal arriba cada rato llamar colgado despegar buen salir plata sino viajo flybondi ...
guillermo cabrera,1.0,0.0232988811107448,adicional equipaje cobrar pasaje costar casi igual aerolínea argentino servicio seguridad brindar aerolínea además problema facturación tarjeta
fer zet,1.0,0.0137388741298066,pésimo línea aéreo múltiple reprogramación ninguno medio contacto efectivo ninguno aviso malo gestión cliente
Marcelo Lamendola,1.0,0.0272159630785937,peor todo voler aerolínea rompar maleta robar equipaje desastre total
sofia moro,1.0,0.0421086311543756,peor aerolinea ver vida comprar dos vuelso ambos atrasado adelantado más 7 hora encima servicio cliente imposible comunicar él teléfono mail cualquiera medio cancelar de ... e…
Daniel Molina,1.0,0.0084449960247435,recomendable dar estrélla poder poner cero yo retrasar vuelo ida día adelantar vuelo vuelta día perder excursión noche hotel llama línea ocupado caos total
Paloma Vazquez,1.0,0.0170645155035001,chorro mano armado semana pasar salir 1400 equipaje 20 kg salir 2000 cuál justificación semejante aumento si aterrizar dar valija pasar casi hora y ...
Nahiara Altamirano,1.0,0.0,viajar empresa gastar asegurar llegar destino tiempo forma
Gustavo Suarez,1.0,0.0267602629486707,verguenza brasil surgio problema línea telefonico poder cambiar pasaje decir llamar 3000pero helloo brasil funcionar número si pasar desgracia morite tranquilo y ...
Candela,1.0,0.0025208943357443,cancelar vuelo hora anticipación dar ninguno solución final plata ahorrar vuelo low cost ir doble complicación desconsideración inoperante
Ailen Ritterbusch,1.0,0.0044600438247784,realmente asco empresa dejar varado cancelar vuelo dar ninguno solución relamente hágansar favor volver acá preferible pagar aerolínea ir seguro malo ir psar
gus marcos,1.0,0.0017452345401306,¡ ser desastre luego 2 reprogramación menos 10hs salida vuelo fo5237 cancelar posibilidad reprogramación 48hs después mismo él ...
Susana Graciela Pérez Barrera,3.0,0.0069809381605227,comprar pasaje saltar aeroparque buen aire cuándo hacer checkin descubrir simplemente cambiar aeropuerto ezeizo avisar llamar teléfono único opción dar ser ...
miguel farfaglia,1.0,0.049293180011247,querer contar experiencia flybondi empresa aéreo lowcost argentino debut empresa vacaciones bariloche comprar ticket mayo volar octubre septiembre llego reprogramación mi ...
Carito,1.0,0.0399755667164381,barato salir caro cambiar pasaje antojo compra salir aeroparque hacer salir ezeiza colmo cancelar vuelo email hacer él cargo definitivamente nunca más compro aerolínea estafador
mariano porto,1.0,0.0116348969342046,recomer volar aca cancelar 2 vez vuelo encima hacer cargo nada
Mariano Hernández,1.0,0.0445325680156683,pésimo servicio primero vez viajo obligar cambiar viaje ahora entero regreso cancelar atención vuelo pésimo azafata amable vuelo desagradable recomer absoluto
